"phenotype" "Phenotype Description" "variable_type" "source" "n_non_missing" "n_missing" "n_controls" "n_cases"
"20001_1001" "Cancer code, self-reported: lung cancer" "binary" "phesant" 361141 53 360938 203
"D61" "Diagnoses - main ICD10: D61 Other aplastic anaemias" "categorical" "icd10" 361194 0 361067 127
"D63" "Diagnoses - main ICD10: D63 Anaemia in chronic diseases classified elsewhere" "categorical" "icd10" 361194 0 361080 114
"D64" "Diagnoses - main ICD10: D64 Other anaemias" "categorical" "icd10" 361194 0 357492 3702
"D69" "Diagnoses - main ICD10: D69 Purpura and other haemorrhagic conditions" "categorical" "icd10" 361194 0 360784 410
"D70" "Diagnoses - main ICD10: D70 Agranulocytosis" "categorical" "icd10" 361194 0 360212 982
"D75" "Diagnoses - main ICD10: D75 Other diseases of blood and blood-forming organs" "categorical" "icd10" 361194 0 360898 296
"D86" "Diagnoses - main ICD10: D86 Sarcoidosis" "categorical" "icd10" 361194 0 361024 170
"D89" "Diagnoses - main ICD10: D89 Other disorders involving the immune mechanism, not elsewhere classified" "categorical" "icd10" 361194 0 361043 151
"E03" "Diagnoses - main ICD10: E03 Other hypothyroidism" "categorical" "icd10" 361194 0 361076 118
"E04" "Diagnoses - main ICD10: E04 Other non-toxic goitre" "categorical" "icd10" 361194 0 360142 1052
"E05" "Diagnoses - main ICD10: E05 Thyrotoxicosis [hyperthyroidism]" "categorical" "icd10" 361194 0 360802 392
"E10" "Diagnoses - main ICD10: E10 Insulin-dependent diabetes mellitus" "categorical" "icd10" 361194 0 360724 470
"E11" "Diagnoses - main ICD10: E11 Non-insulin-dependent diabetes mellitus" "categorical" "icd10" 361194 0 360489 705
"E14" "Diagnoses - main ICD10: E14 Unspecified diabetes mellitus" "categorical" "icd10" 361194 0 360970 224
"E16" "Diagnoses - main ICD10: E16 Other disorders of pancreatic internal secretion" "categorical" "icd10" 361194 0 360899 295
"E21" "Diagnoses - main ICD10: E21 Hyperparathyroidism and other disorders of parathyroid gland" "categorical" "icd10" 361194 0 360886 308
"E22" "Diagnoses - main ICD10: E22 Hyperfunction of pituitary gland" "categorical" "icd10" 361194 0 361081 113
"E23" "Diagnoses - main ICD10: E23 Hypofunction and other disorders of pituitary gland" "categorical" "icd10" 361194 0 361021 173
"E27" "Diagnoses - main ICD10: E27 Other disorders of adrenal gland" "categorical" "icd10" 361194 0 361001 193
"E66" "Diagnoses - main ICD10: E66 Obesity" "categorical" "icd10" 361194 0 360841 353
"E83" "Diagnoses - main ICD10: E83 Disorders of mineral metabolism" "categorical" "icd10" 361194 0 360436 758
"E86" "Diagnoses - main ICD10: E86 Volume depletion" "categorical" "icd10" 361194 0 361004 190
"E87" "Diagnoses - main ICD10: E87 Other disorders of fluid, electrolyte and acid-base balance" "categorical" "icd10" 361194 0 360630 564
"F05" "Diagnoses - main ICD10: F05 Delirium, not induced by alcohol and other psychoactive substances" "categorical" "icd10" 361194 0 361088 106
"F10" "Diagnoses - main ICD10: F10 Mental and behavioural disorders due to use of alcohol" "categorical" "icd10" 361194 0 360408 786
"F20" "Diagnoses - main ICD10: F20 Schizophrenia" "categorical" "icd10" 361194 0 360996 198
"F31" "Diagnoses - main ICD10: F31 Bipolar affective disorder" "categorical" "icd10" 361194 0 360823 371
"F32" "Diagnoses - main ICD10: F32 Depressive episode" "categorical" "icd10" 361194 0 360418 776
"F33" "Diagnoses - main ICD10: F33 Recurrent depressive disorder" "categorical" "icd10" 361194 0 360901 293
"F41" "Diagnoses - main ICD10: F41 Other anxiety disorders" "categorical" "icd10" 361194 0 360778 416
"F43" "Diagnoses - main ICD10: F43 Reaction to severe stress, and adjustment disorders" "categorical" "icd10" 361194 0 360967 227
"F45" "Diagnoses - main ICD10: F45 Somatoform disorders" "categorical" "icd10" 361194 0 360953 241
"F52" "Diagnoses - main ICD10: F52 Sexual dysfunction, not caused by organic disorder or disease" "categorical" "icd10" 361194 0 361073 121
"F99" "Diagnoses - main ICD10: F99 Mental disorder, not otherwise specified" "categorical" "icd10" 361194 0 361076 118
"G12" "Diagnoses - main ICD10: G12 Spinal muscular atrophy and related syndromes" "categorical" "icd10" 361194 0 361074 120
"G20" "Diagnoses - main ICD10: G20 Parkinson's disease" "categorical" "icd10" 361194 0 360988 206
"G24" "Diagnoses - main ICD10: G24 Dystonia" "categorical" "icd10" 361194 0 361087 107
"G35" "Diagnoses - main ICD10: G35 Multiple sclerosis" "categorical" "icd10" 361194 0 360628 566
"G37" "Diagnoses - main ICD10: G37 Other demyelinating diseases of central nervous system" "categorical" "icd10" 361194 0 360994 200
"G40" "Diagnoses - main ICD10: G40 Epilepsy" "categorical" "icd10" 361194 0 360399 795
"G43" "Diagnoses - main ICD10: G43 Migraine" "categorical" "icd10" 361194 0 360122 1072
"G44" "Diagnoses - main ICD10: G44 Other headache syndromes" "categorical" "icd10" 361194 0 360887 307
"G45" "Diagnoses - main ICD10: G45 Transient cerebral ischaemic attacks and related syndromes" "categorical" "icd10" 361194 0 359450 1744
"G47" "Diagnoses - main ICD10: G47 Sleep disorders" "categorical" "icd10" 361194 0 358471 2723
"G50" "Diagnoses - main ICD10: G50 Disorders of trigeminal nerve" "categorical" "icd10" 361194 0 360982 212
"G51" "Diagnoses - main ICD10: G51 Facial nerve disorders" "categorical" "icd10" 361194 0 360819 375
"G54" "Diagnoses - main ICD10: G54 Nerve root and plexus disorders" "categorical" "icd10" 361194 0 361051 143
"G56" "Diagnoses - main ICD10: G56 Mononeuropathies of upper limb" "categorical" "icd10" 361194 0 353064 8130
"G57" "Diagnoses - main ICD10: G57 Mononeuropathies of lower limb" "categorical" "icd10" 361194 0 360083 1111
"G58" "Diagnoses - main ICD10: G58 Other mononeuropathies" "categorical" "icd10" 361194 0 361062 132
"G61" "Diagnoses - main ICD10: G61 Inflammatory polyneuropathy" "categorical" "icd10" 361194 0 360988 206
"G62" "Diagnoses - main ICD10: G62 Other polyneuropathies" "categorical" "icd10" 361194 0 360902 292
"G81" "Diagnoses - main ICD10: G81 Hemiplegia" "categorical" "icd10" 361194 0 360903 291
"G93" "Diagnoses - main ICD10: G93 Other disorders of brain" "categorical" "icd10" 361194 0 360901 293
"G95" "Diagnoses - main ICD10: G95 Other diseases of spinal cord" "categorical" "icd10" 361194 0 360972 222
"H00" "Diagnoses - main ICD10: H00 Hordeolum and chalazion" "categorical" "icd10" 361194 0 359727 1467
"H01" "Diagnoses - main ICD10: H01 Other inflammation of eyelid" "categorical" "icd10" 361194 0 361042 152
"H02" "Diagnoses - main ICD10: H02 Other disorders of eyelid" "categorical" "icd10" 361194 0 356900 4294
"H04" "Diagnoses - main ICD10: H04 Disorders of lachrymal system" "categorical" "icd10" 361194 0 359718 1476
"H05" "Diagnoses - main ICD10: H05 Disorders of orbit" "categorical" "icd10" 361194 0 361052 142
"H11" "Diagnoses - main ICD10: H11 Other disorders of conjunctiva" "categorical" "icd10" 361194 0 360766 428
"H16" "Diagnoses - main ICD10: H16 Keratitis" "categorical" "icd10" 361194 0 361040 154
"H18" "Diagnoses - main ICD10: H18 Other disorders of cornea" "categorical" "icd10" 361194 0 360899 295
"H25" "Diagnoses - main ICD10: H25 Senile cataract" "categorical" "icd10" 361194 0 354862 6332
"H26" "Diagnoses - main ICD10: H26 Other cataract" "categorical" "icd10" 361194 0 349888 11306
"H27" "Diagnoses - main ICD10: H27 Other disorders of lens" "categorical" "icd10" 361194 0 361066 128
"H33" "Diagnoses - main ICD10: H33 Retinal detachments and breaks" "categorical" "icd10" 361194 0 358523 2671
"H34" "Diagnoses - main ICD10: H34 Retinal vascular occlusions" "categorical" "icd10" 361194 0 360891 303
"H35" "Diagnoses - main ICD10: H35 Other retinal disorders" "categorical" "icd10" 361194 0 359643 1551
"H40" "Diagnoses - main ICD10: H40 Glaucoma" "categorical" "icd10" 361194 0 359479 1715
"H43" "Diagnoses - main ICD10: H43 Disorders of vitreous body" "categorical" "icd10" 361194 0 360746 448
"H49" "Diagnoses - main ICD10: H49 Paralytic strabismus" "categorical" "icd10" 361194 0 361059 135
"H50" "Diagnoses - main ICD10: H50 Other strabismus" "categorical" "icd10" 361194 0 360553 641
"H52" "Diagnoses - main ICD10: H52 Disorders of refraction and accommodation" "categorical" "icd10" 361194 0 361008 186
"H53" "Diagnoses - main ICD10: H53 Visual disturbances" "categorical" "icd10" 361194 0 360634 560
"H57" "Diagnoses - main ICD10: H57 Other disorders of eye and adnexa" "categorical" "icd10" 361194 0 361004 190
"H59" "Diagnoses - main ICD10: H59 Postprocedural disorders of eye and adnexa, not elsewhere classified" "categorical" "icd10" 361194 0 361067 127
"H60" "Diagnoses - main ICD10: H60 Otitis externa" "categorical" "icd10" 361194 0 360892 302
"H61" "Diagnoses - main ICD10: H61 Other disorders of external ear" "categorical" "icd10" 361194 0 360587 607
"H65" "Diagnoses - main ICD10: H65 Nonsuppurative otitis media" "categorical" "icd10" 361194 0 360413 781
"H66" "Diagnoses - main ICD10: H66 Suppurative and unspecified otitis media" "categorical" "icd10" 361194 0 360747 447
"H69" "Diagnoses - main ICD10: H69 Other disorders of Eustachian tube" "categorical" "icd10" 361194 0 361075 119
"H71" "Diagnoses - main ICD10: H71 Cholesteatoma of middle ear" "categorical" "icd10" 361194 0 360864 330
"H72" "Diagnoses - main ICD10: H72 Perforation of tympanic membrane" "categorical" "icd10" 361194 0 360552 642
"H73" "Diagnoses - main ICD10: H73 Other disorders of tympanic membrane" "categorical" "icd10" 361194 0 361032 162
"H74" "Diagnoses - main ICD10: H74 Other disorders of middle ear and mastoid" "categorical" "icd10" 361194 0 360961 233
"H80" "Diagnoses - main ICD10: H80 Otosclerosis" "categorical" "icd10" 361194 0 360973 221
"H81" "Diagnoses - main ICD10: H81 Disorders of vestibular function" "categorical" "icd10" 361194 0 360853 341
"H83" "Diagnoses - main ICD10: H83 Other diseases of inner ear" "categorical" "icd10" 361194 0 360676 518
"H90" "Diagnoses - main ICD10: H90 Conductive and sensorineural hearing loss" "categorical" "icd10" 361194 0 360912 282
"H91" "Diagnoses - main ICD10: H91 Other hearing loss" "categorical" "icd10" 361194 0 360804 390
"H92" "Diagnoses - main ICD10: H92 Otalgia and effusion of ear" "categorical" "icd10" 361194 0 360943 251
"H93" "Diagnoses - main ICD10: H93 Other disorders of ear, not elsewhere classified" "categorical" "icd10" 361194 0 361069 125
"I08" "Diagnoses - main ICD10: I08 Multiple valve diseases" "categorical" "icd10" 361194 0 360944 250
"I10" "Diagnoses - main ICD10: I10 Essential (primary) hypertension" "categorical" "icd10" 361194 0 360407 787
"I12" "Diagnoses - main ICD10: I12 Hypertensive renal disease" "categorical" "icd10" 361194 0 361018 176
"I20" "Diagnoses - main ICD10: I20 Angina pectoris" "categorical" "icd10" 361194 0 354948 6246
"I21" "Diagnoses - main ICD10: I21 Acute myocardial infarction" "categorical" "icd10" 361194 0 355246 5948
"I22" "Diagnoses - main ICD10: I22 Subsequent myocardial infarction" "categorical" "icd10" 361194 0 360730 464
"I24" "Diagnoses - main ICD10: I24 Other acute ischaemic heart diseases" "categorical" "icd10" 361194 0 360707 487
"I25" "Diagnoses - main ICD10: I25 Chronic ischaemic heart disease" "categorical" "icd10" 361194 0 348425 12769
"I26" "Diagnoses - main ICD10: I26 Pulmonary embolism" "categorical" "icd10" 361194 0 359076 2118
"I27" "Diagnoses - main ICD10: I27 Other pulmonary heart diseases" "categorical" "icd10" 361194 0 361077 117
"I30" "Diagnoses - main ICD10: I30 Acute pericarditis" "categorical" "icd10" 361194 0 361058 136
"I31" "Diagnoses - main ICD10: I31 Other diseases of pericardium" "categorical" "icd10" 361194 0 360812 382
"I33" "Diagnoses - main ICD10: I33 Acute and subacute endocarditis" "categorical" "icd10" 361194 0 361061 133
"I34" "Diagnoses - main ICD10: I34 Nonrheumatic mitral valve disorders" "categorical" "icd10" 361194 0 360642 552
"I35" "Diagnoses - main ICD10: I35 Nonrheumatic aortic valve disorders" "categorical" "icd10" 361194 0 360293 901
"I42" "Diagnoses - main ICD10: I42 Cardiomyopathy" "categorical" "icd10" 361194 0 360715 479
"I44" "Diagnoses - main ICD10: I44 Atrioventricular and left bundle-branch block" "categorical" "icd10" 361194 0 360543 651
"I45" "Diagnoses - main ICD10: I45 Other conduction disorders" "categorical" "icd10" 361194 0 360902 292
"I46" "Diagnoses - main ICD10: I46 Cardiac arrest" "categorical" "icd10" 361194 0 361027 167
"I47" "Diagnoses - main ICD10: I47 Paroxysmal tachycardia" "categorical" "icd10" 361194 0 359509 1685
"I48" "Diagnoses - main ICD10: I48 Atrial fibrillation and flutter" "categorical" "icd10" 361194 0 354838 6356
"I49" "Diagnoses - main ICD10: I49 Other cardiac arrhythmias" "categorical" "icd10" 361194 0 360391 803
"I50" "Diagnoses - main ICD10: I50 Heart failure" "categorical" "icd10" 361194 0 360106 1088
"I51" "Diagnoses - main ICD10: I51 Complications and ill-defined descriptions of heart disease" "categorical" "icd10" 361194 0 360924 270
"I60" "Diagnoses - main ICD10: I60 Subarachnoid haemorrhage" "categorical" "icd10" 361194 0 360552 642
"I61" "Diagnoses - main ICD10: I61 Intracerebral haemorrhage" "categorical" "icd10" 361194 0 360701 493
"I62" "Diagnoses - main ICD10: I62 Other nontraumatic intracranial haemorrhage" "categorical" "icd10" 361194 0 360958 236
"I63" "Diagnoses - main ICD10: I63 Cerebral infarction" "categorical" "icd10" 361194 0 358841 2353
"I64" "Diagnoses - main ICD10: I64 Stroke, not specified as haemorrhage or infarction" "categorical" "icd10" 361194 0 360452 742
"I65" "Diagnoses - main ICD10: I65 Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction" "categorical" "icd10" 361194 0 360734 460
"I67" "Diagnoses - main ICD10: I67 Other cerebrovascular diseases" "categorical" "icd10" 361194 0 360790 404
"I70" "Diagnoses - main ICD10: I70 Atherosclerosis" "categorical" "icd10" 361194 0 360628 566
"I71" "Diagnoses - main ICD10: I71 Aortic aneurysm and dissection" "categorical" "icd10" 361194 0 360630 564
"I72" "Diagnoses - main ICD10: I72 Other aneurysm" "categorical" "icd10" 361194 0 360975 219
"I73" "Diagnoses - main ICD10: I73 Other peripheral vascular diseases" "categorical" "icd10" 361194 0 360528 666
"I74" "Diagnoses - main ICD10: I74 Arterial embolism and thrombosis" "categorical" "icd10" 361194 0 360684 510
"I77" "Diagnoses - main ICD10: I77 Other disorders of arteries and arterioles" "categorical" "icd10" 361194 0 360520 674
"I78" "Diagnoses - main ICD10: I78 Diseases of capillaries" "categorical" "icd10" 361194 0 360904 290
"I80" "Diagnoses - main ICD10: I80 Phlebitis and thrombophlebitis" "categorical" "icd10" 361194 0 358905 2289
"I82" "Diagnoses - main ICD10: I82 Other venous embolism and thrombosis" "categorical" "icd10" 361194 0 361049 145
"I83" "Diagnoses - main ICD10: I83 Varicose veins of lower extremities" "categorical" "icd10" 361194 0 352431 8763
"I84" "Diagnoses - main ICD10: I84 Haemorrhoids" "categorical" "icd10" 361194 0 349092 12102
"I85" "Diagnoses - main ICD10: I85 Oesophageal varices" "categorical" "icd10" 361194 0 360913 281
"I86" "Diagnoses - main ICD10: I86 Varicose veins of other sites" "categorical" "icd10" 361194 0 360972 222
"I87" "Diagnoses - main ICD10: I87 Other disorders of veins" "categorical" "icd10" 361194 0 361071 123
"I89" "Diagnoses - main ICD10: I89 Other non-infective disorders of lymphatic vessels and lymph nodes" "categorical" "icd10" 361194 0 361069 125
"I95" "Diagnoses - main ICD10: I95 Hypotension" "categorical" "icd10" 361194 0 360628 566
"J01" "Diagnoses - main ICD10: J01 Acute sinusitis" "categorical" "icd10" 361194 0 361082 112
"J02" "Diagnoses - main ICD10: J02 Acute pharyngitis" "categorical" "icd10" 361194 0 360853 341
"J03" "Diagnoses - main ICD10: J03 Acute tonsillitis" "categorical" "icd10" 361194 0 360789 405
"J06" "Diagnoses - main ICD10: J06 Acute upper respiratory infections of multiple and unspecified sites" "categorical" "icd10" 361194 0 360838 356
"J13" "Diagnoses - main ICD10: J13 Pneumonia due to Streptococcus pneumoniae" "categorical" "icd10" 361194 0 361025 169
"J15" "Diagnoses - main ICD10: J15 Bacterial pneumonia, not elsewhere classified" "categorical" "icd10" 361194 0 360968 226
"J18" "Diagnoses - main ICD10: J18 Pneumonia, organism unspecified" "categorical" "icd10" 361194 0 356564 4630
"J20" "Diagnoses - main ICD10: J20 Acute bronchitis" "categorical" "icd10" 361194 0 361092 102
"J22" "Diagnoses - main ICD10: J22 Unspecified acute lower respiratory infection" "categorical" "icd10" 361194 0 358054 3140
"J31" "Diagnoses - main ICD10: J31 Chronic rhinitis, nasopharyngitis and pharyngitis" "categorical" "icd10" 361194 0 360903 291
"J32" "Diagnoses - main ICD10: J32 Chronic sinusitis" "categorical" "icd10" 361194 0 360015 1179
"J33" "Diagnoses - main ICD10: J33 Nasal polyp" "categorical" "icd10" 361194 0 358987 2207
"J34" "Diagnoses - main ICD10: J34 Other disorders of nose and nasal sinuses" "categorical" "icd10" 361194 0 356756 4438
"J35" "Diagnoses - main ICD10: J35 Chronic diseases of tonsils and adenoids" "categorical" "icd10" 361194 0 360500 694
"J36" "Diagnoses - main ICD10: J36 Peritonsillar abscess" "categorical" "icd10" 361194 0 360856 338
"J38" "Diagnoses - main ICD10: J38 Diseases of vocal cords and larynx, not elsewhere classified" "categorical" "icd10" 361194 0 360026 1168
"J39" "Diagnoses - main ICD10: J39 Other diseases of upper respiratory tract" "categorical" "icd10" 361194 0 360824 370
"J40" "Diagnoses - main ICD10: J40 Bronchitis, not specified as acute or chronic" "categorical" "icd10" 361194 0 361040 154
"J43" "Diagnoses - main ICD10: J43 Emphysema" "categorical" "icd10" 361194 0 361065 129
"J44" "Diagnoses - main ICD10: J44 Other chronic obstructive pulmonary disease" "categorical" "icd10" 361194 0 359663 1531
"J45" "Diagnoses - main ICD10: J45 Asthma" "categorical" "icd10" 361194 0 359501 1693
"J46" "Diagnoses - main ICD10: J46 Status asthmaticus" "categorical" "icd10" 361194 0 361014 180
"J47" "Diagnoses - main ICD10: J47 Bronchiectasis" "categorical" "icd10" 361194 0 360801 393
"J69" "Diagnoses - main ICD10: J69 Pneumonitis due to solids and liquids" "categorical" "icd10" 361194 0 361051 143
"J84" "Diagnoses - main ICD10: J84 Other interstitial pulmonary diseases" "categorical" "icd10" 361194 0 360852 342
"J86" "Diagnoses - main ICD10: J86 Pyothorax" "categorical" "icd10" 361194 0 361033 161
"J90" "Diagnoses - main ICD10: J90 Pleural effusion, not elsewhere classified" "categorical" "icd10" 361194 0 360161 1033
"J93" "Diagnoses - main ICD10: J93 Pneumothorax" "categorical" "icd10" 361194 0 360886 308
"J96" "Diagnoses - main ICD10: J96 Respiratory failure, not elsewhere classified" "categorical" "icd10" 361194 0 361000 194
"J98" "Diagnoses - main ICD10: J98 Other respiratory disorders" "categorical" "icd10" 361194 0 360629 565
"K00" "Diagnoses - main ICD10: K00 Disorders of tooth development and eruption" "categorical" "icd10" 361194 0 361071 123
"K01" "Diagnoses - main ICD10: K01 Embedded and impacted teeth" "categorical" "icd10" 361194 0 359751 1443
"K02" "Diagnoses - main ICD10: K02 Dental caries" "categorical" "icd10" 361194 0 359084 2110
"K04" "Diagnoses - main ICD10: K04 Diseases of pulp and periapical tissues" "categorical" "icd10" 361194 0 359585 1609
"K05" "Diagnoses - main ICD10: K05 Gingivitis and periodontal diseases" "categorical" "icd10" 361194 0 360736 458
"K06" "Diagnoses - main ICD10: K06 Other disorders of gingiva and edentulous alveolar ridge" "categorical" "icd10" 361194 0 360977 217
"K07" "Diagnoses - main ICD10: K07 Dentofacial anomalies [including malocclusion]" "categorical" "icd10" 361194 0 360784 410
"K08" "Diagnoses - main ICD10: K08 Other disorders of teeth and supporting structures" "categorical" "icd10" 361194 0 359356 1838
"K09" "Diagnoses - main ICD10: K09 Cysts of oral region, not elsewhere classified" "categorical" "icd10" 361194 0 360907 287
"K10" "Diagnoses - main ICD10: K10 Other diseases of jaws" "categorical" "icd10" 361194 0 361006 188
"K11" "Diagnoses - main ICD10: K11 Diseases of salivary glands" "categorical" "icd10" 361194 0 360436 758
"K12" "Diagnoses - main ICD10: K12 Stomatitis and related lesions" "categorical" "icd10" 361194 0 360923 271
"K13" "Diagnoses - main ICD10: K13 Other diseases of lip and oral mucosa" "categorical" "icd10" 361194 0 359037 2157
"K14" "Diagnoses - main ICD10: K14 Diseases of tongue" "categorical" "icd10" 361194 0 360351 843
"K20" "Diagnoses - main ICD10: K20 Oesophagitis" "categorical" "icd10" 361194 0 356395 4799
"K21" "Diagnoses - main ICD10: K21 Gastro-oesophageal reflux disease" "categorical" "icd10" 361194 0 350451 10743
"K22" "Diagnoses - main ICD10: K22 Other diseases of oesophagus" "categorical" "icd10" 361194 0 355700 5494
"K25" "Diagnoses - main ICD10: K25 Gastric ulcer" "categorical" "icd10" 361194 0 359360 1834
"K26" "Diagnoses - main ICD10: K26 Duodenal ulcer" "categorical" "icd10" 361194 0 359903 1291
"K29" "Diagnoses - main ICD10: K29 Gastritis and duodenitis" "categorical" "icd10" 361194 0 348516 12678
"K30" "Diagnoses - main ICD10: K30 Dyspepsia" "categorical" "icd10" 361194 0 353608 7586
"K31" "Diagnoses - main ICD10: K31 Other diseases of stomach and duodenum" "categorical" "icd10" 361194 0 358820 2374
"K35" "Diagnoses - main ICD10: K35 Acute appendicitis" "categorical" "icd10" 361194 0 358790 2404
"K37" "Diagnoses - main ICD10: K37 Unspecified appendicitis" "categorical" "icd10" 361194 0 360839 355
"K38" "Diagnoses - main ICD10: K38 Other diseases of appendix" "categorical" "icd10" 361194 0 361092 102
"K40" "Diagnoses - main ICD10: K40 Inguinal hernia" "categorical" "icd10" 361194 0 348047 13147
"K41" "Diagnoses - main ICD10: K41 Femoral hernia" "categorical" "icd10" 361194 0 360728 466
"K42" "Diagnoses - main ICD10: K42 Umbilical hernia" "categorical" "icd10" 361194 0 358666 2528
"K43" "Diagnoses - main ICD10: K43 Ventral hernia" "categorical" "icd10" 361194 0 358945 2249
"K44" "Diagnoses - main ICD10: K44 Diaphragmatic hernia" "categorical" "icd10" 361194 0 353152 8042
"K46" "Diagnoses - main ICD10: K46 Unspecified abdominal hernia" "categorical" "icd10" 361194 0 361088 106
"K50" "Diagnoses - main ICD10: K50 Crohn's disease [regional enteritis]" "categorical" "icd10" 361194 0 360226 968
"K51" "Diagnoses - main ICD10: K51 Ulcerative colitis" "categorical" "icd10" 361194 0 359051 2143
"K52" "Diagnoses - main ICD10: K52 Other non-infective gastro-enteritis and colitis" "categorical" "icd10" 361194 0 352437 8757
"K55" "Diagnoses - main ICD10: K55 Vascular disorders of intestine" "categorical" "icd10" 361194 0 360832 362
"K56" "Diagnoses - main ICD10: K56 Paralytic ileus and intestinal obstruction without hernia" "categorical" "icd10" 361194 0 359343 1851
"K57" "Diagnoses - main ICD10: K57 Diverticular disease of intestine" "categorical" "icd10" 361194 0 348532 12662
"K58" "Diagnoses - main ICD10: K58 Irritable bowel syndrome" "categorical" "icd10" 361194 0 360073 1121
"K59" "Diagnoses - main ICD10: K59 Other functional intestinal disorders" "categorical" "icd10" 361194 0 357482 3712
"K60" "Diagnoses - main ICD10: K60 Fissure and fistula of anal and rectal regions" "categorical" "icd10" 361194 0 359085 2109
"K61" "Diagnoses - main ICD10: K61 Abscess of anal and rectal regions" "categorical" "icd10" 361194 0 360141 1053
"K62" "Diagnoses - main ICD10: K62 Other diseases of anus and rectum" "categorical" "icd10" 361194 0 347312 13882
"K63" "Diagnoses - main ICD10: K63 Other diseases of intestine" "categorical" "icd10" 361194 0 353153 8041
"K65" "Diagnoses - main ICD10: K65 Peritonitis" "categorical" "icd10" 361194 0 360950 244
"K66" "Diagnoses - main ICD10: K66 Other disorders of peritoneum" "categorical" "icd10" 361194 0 360789 405
"K70" "Diagnoses - main ICD10: K70 Alcoholic liver disease" "categorical" "icd10" 361194 0 360850 344
"K74" "Diagnoses - main ICD10: K74 Fibrosis and cirrhosis of liver" "categorical" "icd10" 361194 0 360942 252
"K75" "Diagnoses - main ICD10: K75 Other inflammatory liver diseases" "categorical" "icd10" 361194 0 360892 302
"K76" "Diagnoses - main ICD10: K76 Other diseases of liver" "categorical" "icd10" 361194 0 360618 576
"K80" "Diagnoses - main ICD10: K80 Cholelithiasis" "categorical" "icd10" 361194 0 350674 10520
"K81" "Diagnoses - main ICD10: K81 Cholecystitis" "categorical" "icd10" 361194 0 359264 1930
"K82" "Diagnoses - main ICD10: K82 Other diseases of gallbladder" "categorical" "icd10" 361194 0 360901 293
"K83" "Diagnoses - main ICD10: K83 Other diseases of biliary tract" "categorical" "icd10" 361194 0 360312 882
"K85" "Diagnoses - main ICD10: K85 Acute pancreatitis" "categorical" "icd10" 361194 0 359902 1292
"K86" "Diagnoses - main ICD10: K86 Other diseases of pancreas" "categorical" "icd10" 361194 0 360673 521
"K90" "Diagnoses - main ICD10: K90 Intestinal malabsorption" "categorical" "icd10" 361194 0 360272 922
"K91" "Diagnoses - main ICD10: K91 Postprocedural disorders of digestive system, not elsewhere classified" "categorical" "icd10" 361194 0 360500 694
"K92" "Diagnoses - main ICD10: K92 Other diseases of digestive system" "categorical" "icd10" 361194 0 356175 5019
"L02" "Diagnoses - main ICD10: L02 Cutaneous abscess, furuncle and carbuncle" "categorical" "icd10" 361194 0 359497 1697
"L03" "Diagnoses - main ICD10: L03 Cellulitis" "categorical" "icd10" 361194 0 356947 4247
"L05" "Diagnoses - main ICD10: L05 Pilonidal cyst" "categorical" "icd10" 361194 0 360800 394
"L08" "Diagnoses - main ICD10: L08 Other local infections of skin and subcutaneous tissue" "categorical" "icd10" 361194 0 360732 462
"L27" "Diagnoses - main ICD10: L27 Dermatitis due to substances taken internally" "categorical" "icd10" 361194 0 361075 119
"L28" "Diagnoses - main ICD10: L28 Lichen simplex chronicus and prurigo" "categorical" "icd10" 361194 0 361072 122
"L29" "Diagnoses - main ICD10: L29 Pruritus" "categorical" "icd10" 361194 0 360942 252
"L30" "Diagnoses - main ICD10: L30 Other dermatitis" "categorical" "icd10" 361194 0 360860 334
"L40" "Diagnoses - main ICD10: L40 Psoriasis" "categorical" "icd10" 361194 0 360720 474
"L43" "Diagnoses - main ICD10: L43 Lichen planus" "categorical" "icd10" 361194 0 360820 374
"L50" "Diagnoses - main ICD10: L50 Urticaria" "categorical" "icd10" 361194 0 361051 143
"L53" "Diagnoses - main ICD10: L53 Other erythematous conditions" "categorical" "icd10" 361194 0 361083 111
"L57" "Diagnoses - main ICD10: L57 Skin changes due to chronic exposure to nonionising radiation" "categorical" "icd10" 361194 0 359747 1447
"L60" "Diagnoses - main ICD10: L60 Nail disorders" "categorical" "icd10" 361194 0 360308 886
"L71" "Diagnoses - main ICD10: L71 Rosacea" "categorical" "icd10" 361194 0 361085 109
"L72" "Diagnoses - main ICD10: L72 Follicular cysts of skin and subcutaneous tissue" "categorical" "icd10" 361194 0 354550 6644
"L73" "Diagnoses - main ICD10: L73 Other follicular disorders" "categorical" "icd10" 361194 0 360948 246
"L81" "Diagnoses - main ICD10: L81 Other disorders of pigmentation" "categorical" "icd10" 361194 0 360683 511
"L82" "Diagnoses - main ICD10: L82 Seborrhoeic keratosis" "categorical" "icd10" 361194 0 359163 2031
"L85" "Diagnoses - main ICD10: L85 Other epidermal thickening" "categorical" "icd10" 361194 0 360778 416
"L90" "Diagnoses - main ICD10: L90 Atrophic disorders of skin" "categorical" "icd10" 361194 0 359511 1683
"L91" "Diagnoses - main ICD10: L91 Hypertrophic disorders of skin" "categorical" "icd10" 361194 0 360579 615
"L92" "Diagnoses - main ICD10: L92 Granulomatous disorders of skin and subcutaneous tissue" "categorical" "icd10" 361194 0 360856 338
"L97" "Diagnoses - main ICD10: L97 Ulcer of lower limb, not elsewhere classified" "categorical" "icd10" 361194 0 360932 262
